# {"t_start": 1585597310.9387672, "env_id": "Pendulum-v0"} 
r,l,t
-398.096024,200,1671.970584
-147.494635,200,1672.064766
-138.190218,200,1672.159297
-142.161261,200,1672.253752
-12.447119,200,1672.347874
-1738.328186,200,1672.44127
-247.722812,200,1672.534023
-522.720585,200,1672.941619
-11.366041,200,1673.037835
-394.531977,200,1673.131491
-269.400213,200,1673.224267
-144.224077,200,1673.318186
-639.787103,200,1673.413431
-403.362582,200,1673.507416
-137.930725,200,1673.601695
-404.157879,200,1673.69455
-134.150103,200,1673.788572
-790.497817,200,1674.199992
-517.367058,200,1674.293342
-250.215131,200,1674.386607
-523.072557,200,1674.480961
-12.617529,200,1674.572964
-12.907876,200,1674.666071
-138.155387,200,1674.759206
-1805.148372,200,1674.852618
-254.057869,200,1674.944337
-10.378415,200,1675.038158
-400.791458,200,1675.443656
-403.06298,200,1675.536259
-1774.930648,200,1675.632151
-135.614444,200,1675.725954
-266.439998,200,1675.821306
-140.414525,200,1675.914559
-395.098878,200,1676.008073
-526.342476,200,1676.101899
-13.629199,200,1676.195915
-408.367793,200,1676.289611
-426.327079,200,1676.6949
-11.002767,200,1676.787904
-633.3164,200,1676.88414
-526.640216,200,1676.978545
-143.135664,200,1677.071684
-482.391358,200,1677.164656
-401.604767,200,1677.25745
-141.823456,200,1677.349639
-145.872786,200,1677.443386
-138.299048,200,1677.537372
-404.953998,200,1677.632817
-135.580606,200,1678.034344
-11.149734,200,1678.128294
-143.788636,200,1678.220914
-421.322213,200,1678.313227
-136.646798,200,1678.405902
-268.927725,200,1678.49893
-263.468035,200,1678.591715
-11.258993,200,1678.684202
-136.633189,200,1678.776605
-1727.606936,200,1678.870025
-268.173399,200,1679.285359
-399.641403,200,1679.378918
-136.499791,200,1679.472028
-13.418895,200,1679.565032
-140.297086,200,1679.657144
-13.150787,200,1679.751265
-140.159407,200,1679.843956
-142.445263,200,1679.937277
-11.771378,200,1680.031058
-530.452022,200,1680.124055
-135.200749,200,1680.542687
-542.695975,200,1680.635582
-1756.280651,200,1680.729692
-12.680696,200,1680.823102
-267.789252,200,1680.914042
-11.455609,200,1681.01296
-403.332492,200,1681.107096
-1781.988573,200,1681.201203
-274.605737,200,1681.293365
-141.210028,200,1681.385975
-525.328734,200,1681.784342
-1735.014714,200,1681.877107
-680.833115,200,1681.972141
-144.687743,200,1682.064614
-524.918939,200,1682.157087
-522.289439,200,1682.24942
-144.754811,200,1682.343441
-137.245458,200,1682.43847
-264.30362,200,1682.531947
-1741.607543,200,1682.625133
-142.281357,200,1683.035171
-524.36243,200,1683.131687
-397.189263,200,1683.224567
-256.56759,200,1683.317183
-470.311572,200,1683.409687
-487.771034,200,1683.503703
-516.305599,200,1683.599195
-388.108746,200,1683.692128
-1782.433377,200,1683.784496
-265.79394,200,1683.877065
-519.636415,200,1683.970872
-274.258151,200,1684.378517
-1705.50904,200,1684.471433
-1788.155688,200,1684.564658
-145.061204,200,1684.657426
-659.214169,200,1684.749951
-142.693638,200,1684.843359
-400.137853,200,1684.937077
-12.219149,200,1685.029381
-12.528437,200,1685.122794
-274.64961,200,1685.215232
-1806.476067,200,1685.613624
-252.841753,200,1685.707549
-525.443991,200,1685.801058
-519.525979,200,1685.89334
-524.1333,200,1685.987371
-143.298707,200,1686.079589
-138.718123,200,1686.172772
-261.774844,200,1686.265357
-402.316611,200,1686.356787
-521.141491,200,1686.449326
-407.216463,200,1686.850203
-639.729943,200,1686.944167
-669.725468,200,1687.037736
-523.209291,200,1687.135572
-401.83809,200,1687.233626
-409.850112,200,1687.327088
-530.419776,200,1687.420024
-407.692219,200,1687.513173
-525.304288,200,1687.606139
-525.732657,200,1687.700663
-518.481361,200,1688.099694
-1706.707689,200,1688.192993
-148.062091,200,1688.286512
-405.674734,200,1688.379416
-527.361048,200,1688.472844
-279.789383,200,1688.566526
-614.638183,200,1688.659959
-15.568419,200,1688.753544
-274.302192,200,1688.845355
-139.905625,200,1688.939141
-275.948207,200,1689.032162
-527.162787,200,1689.471047
-530.129382,200,1689.566992
-394.631526,200,1689.659845
-406.159502,200,1689.752676
-391.338742,200,1689.845849
-266.225099,200,1689.939221
-397.116752,200,1690.031769
-530.112993,200,1690.125045
-661.380962,200,1690.217292
-528.49153,200,1690.310543
-536.385061,200,1690.737781
-523.048449,200,1690.838699
-398.254932,200,1690.933038
-519.223603,200,1691.026159
-15.953206,200,1691.148054
-1768.825582,200,1691.25182
-145.790843,200,1691.343957
-521.588526,200,1691.436297
-650.439571,200,1691.529655
-526.929335,200,1691.621827
-145.969266,200,2218.668399
-516.370586,200,2218.772281
-1716.673684,200,2218.864434
-645.711264,200,2218.958207
-526.94743,200,2219.05109
-401.955795,200,2219.146981
-1804.046772,200,2219.243314
-401.84868,200,2219.359246
-162.02014,200,2214.386941
-656.456473,200,2214.492827
-642.492258,200,2215.001359
-644.076017,200,2215.105147
-145.97791,200,2215.201831
-521.718222,200,2215.291398
-277.176696,200,2215.3886
-534.822969,200,2215.490093
-402.914823,200,2215.592831
-529.873433,200,2215.683447
-649.968527,200,2215.78539
-383.742933,200,2215.879821
-141.233218,200,2215.972868
-150.863581,200,2216.370876
-394.715118,200,2216.464731
-404.324979,200,2216.559678
-528.535695,200,2216.659207
-400.002689,200,2216.757024
-136.028012,200,2216.851775
-145.968134,200,2216.943807
-271.167506,200,2217.03642
-574.053888,200,2217.130408
-146.433327,200,2217.223066
-521.933303,200,2217.6377
-534.509468,200,2217.731533
-1725.344952,200,2217.824785
-143.877018,200,2217.917386
-275.364171,200,2218.010501
-408.807721,200,2218.103951
-14.286384,200,2218.197339
-267.442445,200,2218.290187
-140.995633,200,2218.383489
-267.607685,200,2218.477045
-1674.048225,200,2218.887683
-416.456457,200,2218.981624
-269.494324,200,2219.074352
-274.865912,200,2219.1686
-138.525158,200,2219.261109
-1772.857852,200,2219.358258
-145.58185,200,2219.451634
-135.510788,200,2219.544989
-146.890329,200,2219.637691
-391.205724,200,2219.730793
-142.0348,200,2220.141413
-141.156636,200,2220.233266
-274.698763,200,2220.326419
-150.760409,200,2220.419021
-489.215357,200,2220.512369
-270.191486,200,2220.605172
-393.884833,200,2220.698607
-526.489929,200,2220.792435
-402.236093,200,2220.88579
-395.289062,200,2220.977857
-401.945134,200,2221.071146
-510.462454,200,2221.460654
-256.892499,200,2221.555015
-271.010198,200,2221.647843
-146.731845,200,2221.741813
-141.299006,200,2221.835
-139.709518,200,2221.92775
-1711.850406,200,2222.019901
-816.955698,200,2222.113972
-1778.697976,200,2222.207584
-15.413427,200,2222.300197
-511.794172,200,2222.699788
-496.233146,200,2222.792653
-269.513404,200,2222.885482
-140.481709,200,2222.978139
-141.606011,200,2223.069955
-138.152044,200,2223.162831
-1733.446067,200,2223.255926
-409.130354,200,2223.348787
-15.106047,200,2223.441669
-1746.440667,200,2223.534982
-1759.601479,200,2225.081569
-253.316944,200,2225.984575
-142.02609,200,2227.259248
-274.867681,200,2228.540034
-275.667068,200,2229.880478
-528.996191,200,2231.191695
-277.404378,200,2232.567987
-140.299989,200,2233.606718
-147.351341,200,2233.895278
-417.639024,200,2234.129318
-138.842135,200,2234.871057
-144.735225,200,2235.004428
-253.873192,200,2235.135187
-402.317016,200,2235.251062
-405.417068,200,2235.361325
-528.422713,200,2235.465744
-273.809837,200,2235.565467
-16.277706,200,2235.659845
-280.768489,200,2235.751658
-144.932305,200,2235.840232
-147.514828,200,2235.933538
-263.420961,200,2236.339232
-533.168862,200,2236.431565
-404.787005,200,2236.524259
-1788.470854,200,2236.616086
-398.762725,200,2236.709526
-1747.235748,200,2236.80289
-142.187608,200,2236.896229
-275.772748,200,2236.989223
-141.220371,200,2237.083141
-400.392878,200,2237.177286
-524.100165,200,2237.589627
-144.417239,200,2237.697962
-1701.952661,200,2237.790855
-393.055932,200,2237.888988
-148.581467,200,2237.981607
-400.490313,200,2238.074214
-274.979536,200,2238.167382
-402.272602,200,2238.25992
-273.455488,200,2238.35334
-290.297173,200,2238.447627
-399.885025,200,2238.851043
-1784.66566,200,2238.944629
-141.487208,200,2239.037439
-267.038034,200,2239.131113
-146.138073,200,2239.223334
-406.03495,200,2239.316416
-81.987333,200,2239.410183
-269.418382,200,2239.5031
-152.500478,200,2239.59632
-138.355899,200,2239.688856
-255.091275,200,2240.095741
-146.656481,200,2240.18917
-267.55391,200,2240.281912
-400.719917,200,2240.37542
-396.492003,200,2240.468456
-1798.30563,200,2240.560541
-500.488934,200,2240.654194
-523.770361,200,2240.746393
-264.2815,200,2240.839195
-407.632583,200,2240.931907
-404.958417,200,2241.024571
-145.872373,200,2241.451495
-264.846619,200,2241.543672
-408.139947,200,2241.635525
-404.049384,200,2241.728812
-419.066455,200,2241.821931
-788.269638,200,2241.914983
-1718.379259,200,2242.007505
-1777.411841,200,2242.100888
-403.480118,200,2242.192822
