Time	Iteration	Evaluations	AverageReward	StdRewards	MaxRewardRollout	MinRewardRollout	timesteps
2797.8430726528168	261	10	-1105.4297024593059	280.69412737450745	-644.8131696591129	-1436.8556221077663	10440000
2808.589553833008	262	10	-1060.6639842549807	267.12293603648106	-630.4871405690155	-1526.9613304827883	10480000
2818.3965814113617	263	10	-1081.8766278570351	417.6559458659819	-504.8340930825077	-1850.1962308157522	10520000
2828.63742685318	264	10	-1443.588945736217	328.87192873662235	-906.8586209981237	-1926.7030659106442	10560000
2839.2392535209656	265	10	-1265.535030800836	312.09923504416525	-863.3108048900393	-1795.3792414373963	10600000
2849.6323432922363	266	10	-1267.2096829620605	289.9170412790931	-763.634161890381	-1811.5579441405707	10640000
2859.456125497818	267	10	-1191.8994981493554	319.3799215208126	-771.3508191009153	-1694.7548584097933	10680000
2869.6228618621826	268	10	-1224.3018575844303	370.9309752779547	-625.6582999174962	-1739.0138058797916	10720000
2880.317405462265	269	10	-1338.5155659234865	295.47003085778476	-797.9616468429492	-1877.3012967553298	10760000
2890.17688536644	270	10	-1103.291477710702	382.0846380726535	-628.3460946991023	-1763.8813274383403	10800000
2900.673484802246	271	10	-1136.071163649682	302.1367731938364	-748.2907455801076	-1607.648730165067	10840000
2911.235542535782	272	10	-1347.4551145161536	345.2317579958789	-630.0650710668609	-1716.4623968726057	10880000
2921.748066186905	273	10	-1338.3605385317503	352.1399847027751	-624.7302742104695	-1819.7513551791644	10920000
2931.9709436893463	274	10	-1150.9970088468983	383.20976440626134	-630.780591704658	-1835.061936976693	10960000
2942.219890832901	275	10	-1166.6538565024728	451.90241159948414	-628.0469897503698	-1830.4357035747344	11000000
2952.0292687416077	276	10	-1121.7817935508601	497.5414958278502	-625.7747124319895	-1880.4622455507874	11040000
2962.117804288864	277	10	-1150.8996719546133	353.7283628759512	-627.036848889269	-1542.6848379356509	11080000
2972.836343765259	278	10	-1023.0658282481381	348.96370392885535	-628.4224295821472	-1679.7672995356218	11120000
2982.9530379772186	279	10	-1056.0230453428906	307.0279767131168	-762.776816065055	-1803.3659479331332	11160000
2994.2910990715027	280	10	-1244.056438734815	276.14064825748113	-748.0307045829752	-1670.9441679882448	11200000
3005.8122482299805	281	10	-1332.7372480255192	282.57560848709124	-852.7631994328865	-1841.5773841577275	11240000
3016.9394900798798	282	10	-1073.3519450419874	217.9574316984897	-747.4095288650275	-1536.33323218997	11280000
3027.16428232193	283	10	-1187.216012791068	372.87519046206006	-597.8464180113986	-1868.90762387932	11320000
3038.282885789871	284	10	-1382.2096320907935	342.7145409999721	-861.7287078961234	-1864.216605709269	11360000
3049.703709125519	285	10	-1321.0372184508462	363.4625472734942	-754.0360805092303	-1848.0292673318984	11400000
3060.5500054359436	286	10	-1345.2439018318669	379.72267057950114	-637.4953802483354	-1819.5762170748735	11440000
3072.4274332523346	287	10	-1073.182836188114	301.86173614013876	-727.3364318693517	-1755.6089152981936	11480000
3083.587870359421	288	10	-1083.286414713496	424.6798000334643	-561.3596004652313	-1843.6180264282477	11520000
3094.6577875614166	289	10	-1241.9641056501434	330.02555374568357	-646.0643950148967	-1898.6674053245938	11560000
3105.5484476089478	290	10	-1231.2413693252179	234.73637263502675	-977.8980888582512	-1661.917837204619	11600000
3116.7675449848175	291	10	-1007.3058836206849	265.7900598752118	-662.2874309201867	-1530.9297665911163	11640000
3129.3978707790375	292	10	-1210.8146741119424	434.6716528568332	-626.8109185960675	-1892.4357654020992	11680000
3140.3656282424927	293	10	-1274.8493061134602	386.84834090537123	-682.8872553489518	-1846.0522324455637	11720000
3151.333915233612	294	10	-1100.7310257387624	375.6939916255282	-590.308925608525	-1714.4791325759008	11760000
3162.5594396591187	295	10	-1138.5905191757452	270.25827727271263	-742.3642730032441	-1704.2511035587697	11800000
3173.8369629383087	296	10	-1161.859751003508	454.3394263092615	-595.3128174453745	-1811.922234429619	11840000
3184.886233329773	297	10	-1256.487367445597	396.0642835989751	-748.3704448736609	-1816.518508384972	11880000
3195.385576725006	298	10	-1343.1593860520484	347.2014245536578	-773.601732979759	-1764.1727745951302	11920000
3207.0078206062317	299	10	-1222.6683435703824	302.1953749114358	-747.093790103512	-1792.1363115686813	11960000
3217.4334304332733	300	10	-1147.1338251438624	375.41442541593625	-720.7602757562147	-1814.453355528345	12000000
